searched_query,searched_channel,searched_district,searched_state,name,href,rating,category,latitude,longitude
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,ARK BATU CAVES HOTEL,https://www.google.com/maps/place/ARK+BATU+CAVES+HOTEL/data=!4m10!3m9!1s0x31cc477bd15fc7fd:0xaa545053f30f6a5c!5m2!4m1!1i2!8m2!3d3.235475!4d101.6985244!16s%2Fg%2F11hzn4wk84!19sChIJ_cdf0XtHzDERXGoP81NQVKo?authuser=0&hl=en&rclk=1,3.5,3-star hotel,3.235475,101.6985244
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Super OYO 89363 Casavilla Hotel,https://www.google.com/maps/place/Super+OYO+89363+Casavilla+Hotel/data=!4m10!3m9!1s0x31cc46e610cf7c3d:0x3436424780e6cce0!5m2!4m1!1i2!8m2!3d3.2463831!4d101.6507653!16s%2Fg%2F11f6y59gnr!19sChIJPXzPEOZGzDER4MzmgEdCNjQ?authuser=0&hl=en&rclk=1,2.8,2-star hotel,3.2463831,101.6507653
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Fast hotel Sri Gombak,https://www.google.com/maps/place/Fast+hotel+Sri+Gombak/data=!4m10!3m9!1s0x31cc477b77ec0b37:0xcd0b2612b2ee5ec8!5m2!4m1!1i2!8m2!3d3.2378448!4d101.7004044!16s%2Fg%2F11x0nbstdz!19sChIJNwvsd3tHzDERyF7ushImC80?authuser=0&hl=en&rclk=1,4.4,Hotel,3.2378448,101.7004044
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Hotel 28 Kuala Lumpur,https://www.google.com/maps/place/Hotel+28+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc49c882ec1ec9:0x6145e20e036cb6ab!5m2!4m1!1i2!8m2!3d3.1664955!4d101.7010195!16s%2Fg%2F11s6q7s05f!19sChIJyR7sgshJzDERq7ZsAw7iRWE?authuser=0&hl=en&rclk=1,4.5,Hotel,3.1664955,101.7010195
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Hotel O Hotel 916,https://www.google.com/maps/place/Hotel+O+Hotel+916/data=!4m10!3m9!1s0x31cc47797e7ec153:0xac60eac9822c316b!5m2!4m1!1i2!8m2!3d3.2350785!4d101.6986822!16s%2Fg%2F11f08p3x6r!19sChIJU8F-fnlHzDERazEsgsnqYKw?authuser=0&hl=en&rclk=1,3.6,2-star hotel,3.2350785,101.6986822
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Suwara Hotel Kepong KL,https://www.google.com/maps/place/Suwara+Hotel+Kepong+KL/data=!4m10!3m9!1s0x31cc463459397665:0x6ed796a26074ed8c!5m2!4m1!1i2!8m2!3d3.2077405!4d101.6580701!16s%2Fg%2F11cnxy98_c!19sChIJZXY5WTRGzDERjO10YKKW124?authuser=0&hl=en&rclk=1,4.4,3-star hotel,3.2077405,101.6580701
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Ritzqe Homestay Gombak,https://www.google.com/maps/place/Ritzqe+Homestay+Gombak/data=!4m10!3m9!1s0x31cc47c75139219d:0xd8b8cd0f6a2cd132!5m2!4m1!1i2!8m2!3d3.2402486!4d101.7015469!16s%2Fg%2F11t3dh46x7!19sChIJnSE5UcdHzDERMtEsag_NuNg?authuser=0&hl=en&rclk=1,5.0,Homestay,3.2402486,101.7015469
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,A&R Urban Hotel,https://www.google.com/maps/place/A%26R+Urban+Hotel/data=!4m10!3m9!1s0x31cc4746774d3945:0x61ce50258f65941f!5m2!4m1!1i2!8m2!3d3.2239527!4d101.6711415!16s%2Fg%2F11qhdl4h97!19sChIJRTlNd0ZHzDERH5RljyVQzmE?authuser=0&hl=en&rclk=1,4.4,3-star hotel,3.2239527,101.6711415
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Mana-Mana Suites at Expressionz KLCC,https://www.google.com/maps/place/Mana-Mana+Suites+at+Expressionz+KLCC/data=!4m10!3m9!1s0x31cc3701308569bf:0x8b8506671d5dfe1d!5m2!4m1!1i2!8m2!3d3.1715189!4d101.7120767!16s%2Fg%2F11s9z_d556!19sChIJv2mFMAE3zDERHf5dHWcGhYs?authuser=0&hl=en&rclk=1,3.3,Hotel,3.1715189,101.7120767
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Upper View Regalia Hotel,https://www.google.com/maps/place/Upper+View+Regalia+Hotel/data=!4m10!3m9!1s0x31cc483baf3df357:0x349287a66504afb9!5m2!4m1!1i2!8m2!3d3.164323!4d101.6926789!16s%2Fg%2F11b7vrmhkb!19sChIJV_M9rztIzDERua8EZaaHkjQ?authuser=0&hl=en&rclk=1,4.0,4-star hotel,3.164323,101.6926789
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Leo Palace Hotel @ WTC,https://www.google.com/maps/place/Leo+Palace+Hotel+@+WTC/data=!4m10!3m9!1s0x31cc483d6d8badc3:0xb34695d4dc8d9d6e!5m2!4m1!1i2!8m2!3d3.170046!4d101.6936394!16s%2Fg%2F11b5pky7tf!19sChIJw62LbT1IzDERbp2N3NSVRrM?authuser=0&hl=en&rclk=1,3.7,3-star hotel,3.170046,101.6936394
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Fast hotel Sri Gombak,https://www.google.com/maps/place/Fast+hotel+Sri+Gombak/data=!4m10!3m9!1s0x31cc477b77ec0b37:0xcd0b2612b2ee5ec8!5m2!4m1!1i2!8m2!3d3.2378448!4d101.7004044!16s%2Fg%2F11x0nbstdz!19sChIJNwvsd3tHzDERyF7ushImC80?authuser=0&hl=en&rclk=1,4.4,Hotel,3.2378448,101.7004044
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Kingston Hotel 5 @ Chow Kit,https://www.google.com/maps/place/Kingston+Hotel+5+@+Chow+Kit/data=!4m10!3m9!1s0x31cc491d0d701c6b:0xc9fdb499b9d65ae2!5m2!4m1!1i2!8m2!3d3.1629177!4d101.6981404!16s%2Fg%2F11svcs_kd_!19sChIJaxxwDR1JzDER4lrWuZm0_ck?authuser=0&hl=en&rclk=1,4.2,Hotel,3.1629177,101.6981404
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Summer Suites,https://www.google.com/maps/place/Summer+Suites/data=!4m10!3m9!1s0x31cc4829b2c48083:0x2bbe565b87193806!5m2!4m1!1i2!8m2!3d3.1588322!4d101.7049087!16s%2Fg%2F11b7hk4qmj!19sChIJg4DEsilIzDERBjgZh1tWvis?authuser=0&hl=en&rclk=1,4.2,4-star hotel,3.1588322,101.7049087
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,MPalace Hotel Kuala Lumpur,https://www.google.com/maps/place/MPalace+Hotel+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc498cbaa2654b:0x558e8c38c375d686!5m2!4m1!1i2!8m2!3d3.1532601!4d101.6967162!16s%2Fg%2F11flc4v8l8!19sChIJS2WiuoxJzDERhtZ1wziMjlU?authuser=0&hl=en&rclk=1,4.0,3-star hotel,3.1532601,101.6967162
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Hotel O Hotel 916,https://www.google.com/maps/place/Hotel+O+Hotel+916/data=!4m10!3m9!1s0x31cc47797e7ec153:0xac60eac9822c316b!5m2!4m1!1i2!8m2!3d3.2350785!4d101.6986822!16s%2Fg%2F11f08p3x6r!19sChIJU8F-fnlHzDERazEsgsnqYKw?authuser=0&hl=en&rclk=1,3.6,2-star hotel,3.2350785,101.6986822
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Crystal Crown Hotel Kuala Lumpur (CCHKL),https://www.google.com/maps/place/Crystal+Crown+Hotel+Kuala+Lumpur+%28CCHKL%29/data=!4m10!3m9!1s0x31cc47ce8d88cd05:0xb93bf55e6398bd0f!5m2!4m1!1i2!8m2!3d3.2039412!4d101.6684388!16s%2Fg%2F1vf98w09!19sChIJBc2Ijc5HzDERD72YY171O7k?authuser=0&hl=en&rclk=1,3.7,3-star hotel,3.2039412,101.6684388
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,BATU CAVES HOTEL,https://www.google.com/maps/place/BATU+CAVES+HOTEL/data=!4m10!3m9!1s0x31cc47b400cd3d65:0xc856703b04256827!5m2!4m1!1i2!8m2!3d3.2317776!4d101.6744253!16s%2Fg%2F11mprm_z6h!19sChIJZT3NALRHzDERJ2glBDtwVsg?authuser=0&hl=en&rclk=1,3.3,2-star hotel,3.2317776,101.6744253
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,"Oasia Suites Kuala Lumpur, Malaysia by Far East Hospitality","https://www.google.com/maps/place/Oasia+Suites+Kuala+Lumpur,+Malaysia+by+Far+East+Hospitality/data=!4m10!3m9!1s0x31cc482af1ad42f1:0xbb3e8cddae649745!5m2!4m1!1i2!8m2!3d3.1530914!4d101.7051983!16s%2Fg%2F11bxfthmx5!19sChIJ8UKt8SpIzDERRZdkrt2MPrs?authuser=0&hl=en&rclk=1",4.2,4-star hotel,3.1530914,101.7051983
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Swiss Hotel Kuala Lumpur,https://www.google.com/maps/place/Swiss+Hotel+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc482d567ed4a1:0xec070f648e99e3cd!5m2!4m1!1i2!8m2!3d3.1515259!4d101.6952695!16s%2Fg%2F1tkb2m87!19sChIJodR-Vi1IzDERzeOZjmQPB-w?authuser=0&hl=en&rclk=1,3.6,3-star hotel,3.1515259,101.6952695
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Seeds Hotel Selayang,https://www.google.com/maps/place/Seeds+Hotel+Selayang/data=!4m10!3m9!1s0x31cc471e327534e3:0x50543fb5f6f7b258!5m2!4m1!1i2!8m2!3d3.2341599!4d101.6712976!16s%2Fg%2F11vy1f2nh_!19sChIJ4zR1Mh5HzDERWLL39rU_VFA?authuser=0&hl=en&rclk=1,4.8,Hotel,3.2341599,101.6712976
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,IDEAS KUALA LUMPUR,https://www.google.com/maps/place/IDEAS+KUALA+LUMPUR/data=!4m10!3m9!1s0x31cc4831ccf7a4bd:0xee3434821f7d1b54!5m2!4m1!1i2!8m2!3d3.1587477!4d101.6943427!16s%2Fg%2F11ryzgkddn!19sChIJvaT3zDFIzDERVBt9H4I0NO4?authuser=0&hl=en&rclk=1,4.3,4-star hotel,3.1587477,101.6943427
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,La Ritz Homestay Gombak Batu Caves,https://www.google.com/maps/place/La+Ritz+Homestay+Gombak+Batu+Caves/data=!4m10!3m9!1s0x31cc47566c2b83a5:0x9205aa5195fcb489!5m2!4m1!1i2!8m2!3d3.2404352!4d101.7015751!16s%2Fg%2F11hzkq0qm5!19sChIJpYMrbFZHzDERibT8lVGqBZI?authuser=0&hl=en&rclk=1,5.0,Homestay,3.2404352,101.7015751
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Mana-Mana Suites at Expressionz KLCC,https://www.google.com/maps/place/Mana-Mana+Suites+at+Expressionz+KLCC/data=!4m10!3m9!1s0x31cc3701308569bf:0x8b8506671d5dfe1d!5m2!4m1!1i2!8m2!3d3.1715189!4d101.7120767!16s%2Fg%2F11s9z_d556!19sChIJv2mFMAE3zDERHf5dHWcGhYs?authuser=0&hl=en&rclk=1,3.3,Hotel,3.1715189,101.7120767
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Gombak Homestay At Ayuman Suites,https://www.google.com/maps/place/Gombak+Homestay+At+Ayuman+Suites/data=!4m10!3m9!1s0x31cc390840e55dfb:0x5d1b20270bd39905!5m2!4m1!1i2!8m2!3d3.2339985!4d101.7144272!16s%2Fg%2F11l5l68f1m!19sChIJ-13lQAg5zDERBZnTCycgG10?authuser=0&hl=en&rclk=1,5.0,Hotel,3.2339985,101.7144272
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Kingston Hotel 2 @ Setapak,https://www.google.com/maps/place/Kingston+Hotel+2+@+Setapak/data=!4m10!3m9!1s0x31cc39f34054442d:0xb74bb6bfd8a80e15!5m2!4m1!1i2!8m2!3d3.1973768!4d101.7206632!16s%2Fg%2F11kb0xdv1z!19sChIJLURUQPM5zDERFQ6o2L-2S7c?authuser=0&hl=en&rclk=1,4.4,3-star hotel,3.1973768,101.7206632
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,V Hotel Sri Gombak (Previously My Home Hotel Prima Sri Gombak),https://www.google.com/maps/place/V+Hotel+Sri+Gombak+%28Previously+My+Home+Hotel+Prima+Sri+Gombak%29/data=!4m10!3m9!1s0x31cc477b91fbbf6f:0xf95a106f465c6cd2!5m2!4m1!1i2!8m2!3d3.2366513!4d101.7003774!16s%2Fg%2F1tq6gl4r!19sChIJb7_7kXtHzDER0mxcRm8QWvk?authuser=0&hl=en&rclk=1,3.6,2-star hotel,3.2366513,101.7003774
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Seeds Hotel Setiawangsa Jelatek,https://www.google.com/maps/place/Seeds+Hotel+Setiawangsa+Jelatek/data=!4m10!3m9!1s0x31cc37913d8d5003:0xd677ba70f5347e36!5m2!4m1!1i2!8m2!3d3.1769816!4d101.7373252!16s%2Fg%2F11b6gny8gf!19sChIJA1CNPZE3zDERNn409XC6d9Y?authuser=0&hl=en&rclk=1,4.2,3-star hotel,3.1769816,101.7373252
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Sovotel Boutique Hotel @ Bandar Menjalara,https://www.google.com/maps/place/Sovotel+Boutique+Hotel+@+Bandar+Menjalara/data=!4m10!3m9!1s0x31cc461cec700461:0xe7a2726688cf38ac!5m2!4m1!1i2!8m2!3d3.1950733!4d101.6289814!16s%2Fg%2F11btv674x6!19sChIJYQRw7BxGzDERrDjPiGZyouc?authuser=0&hl=en&rclk=1,2.6,2-star hotel,3.1950733,101.6289814
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Seko Suites by Aurelius,https://www.google.com/maps/place/Seko+Suites+by+Aurelius/data=!4m10!3m9!1s0x31cc493351fe1f4b:0xc8e2555dd2eccbc5!5m2!4m1!1i2!8m2!3d3.1667087!4d101.6993138!16s%2Fg%2F11yfmz6364!19sChIJSx_-UTNJzDERxcvs0l1V4sg?authuser=0&hl=en&rclk=1,4.8,Hostel,3.1667087,101.6993138
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Mana-Mana Suites at Expressionz KLCC,https://www.google.com/maps/place/Mana-Mana+Suites+at+Expressionz+KLCC/data=!4m10!3m9!1s0x31cc3701308569bf:0x8b8506671d5dfe1d!5m2!4m1!1i2!8m2!3d3.1715189!4d101.7120767!16s%2Fg%2F11s9z_d556!19sChIJv2mFMAE3zDERHf5dHWcGhYs?authuser=0&hl=en&rclk=1,3.3,Hotel,3.1715189,101.7120767
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Sky Hotel Cheras Maluri,https://www.google.com/maps/place/Sky+Hotel+Cheras+Maluri/data=!4m10!3m9!1s0x31cc37de77a7b3ab:0x1722a811fcfc221d!5m2!4m1!1i2!8m2!3d3.1302978!4d101.7304524!16s%2Fg%2F11wmjjrjvm!19sChIJq7Ond943zDERHSL8_BGoIhc?authuser=0&hl=en&rclk=1,4.8,Hotel,3.1302978,101.7304524
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Gombak Homestay At Ayuman Suites,https://www.google.com/maps/place/Gombak+Homestay+At+Ayuman+Suites/data=!4m10!3m9!1s0x31cc390840e55dfb:0x5d1b20270bd39905!5m2!4m1!1i2!8m2!3d3.2339985!4d101.7144272!16s%2Fg%2F11l5l68f1m!19sChIJ-13lQAg5zDERBZnTCycgG10?authuser=0&hl=en&rclk=1,5.0,Hotel,3.2339985,101.7144272
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,UTM Hotel & Residence,https://www.google.com/maps/place/UTM+Hotel+%26+Residence/data=!4m10!3m9!1s0x31cc37e9db004bcd:0x1282afcea3ee8f92!5m2!4m1!1i2!8m2!3d3.1718478!4d101.7221633!16s%2Fg%2F11dzst1ty_!19sChIJzUsA2-k3zDERko_uo86vghI?authuser=0&hl=en&rclk=1,4.2,Hotel,3.1718478,101.7221633
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Sunway Putra Hotel,https://www.google.com/maps/place/Sunway+Putra+Hotel/data=!4m10!3m9!1s0x31cc483c80efbd8f:0x74d953b7c4a4a1e1!5m2!4m1!1i2!8m2!3d3.1667526!4d101.6930838!16s%2Fg%2F1tfmkx04!19sChIJj73vgDxIzDER4aGkxLdT2XQ?authuser=0&hl=en&rclk=1,4.5,5-star hotel,3.1667526,101.6930838
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Kingston Hotel 2 @ Setapak,https://www.google.com/maps/place/Kingston+Hotel+2+@+Setapak/data=!4m10!3m9!1s0x31cc39f34054442d:0xb74bb6bfd8a80e15!5m2!4m1!1i2!8m2!3d3.1973768!4d101.7206632!16s%2Fg%2F11kb0xdv1z!19sChIJLURUQPM5zDERFQ6o2L-2S7c?authuser=0&hl=en&rclk=1,4.4,3-star hotel,3.1973768,101.7206632
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Alia Premier KLCC,https://www.google.com/maps/place/Alia+Premier+KLCC/data=!4m10!3m9!1s0x31cc48284d3aaaab:0x5bba37e0b6f1c770!5m2!4m1!1i2!8m2!3d3.1589418!4d101.707909!16s%2Fg%2F11k7jzm8f9!19sChIJq6o6TShIzDERcMfxtuA3uls?authuser=0&hl=en&rclk=1,4.0,4-star hotel,3.1589418,101.707909
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,V Hotel Sri Gombak (Previously My Home Hotel Prima Sri Gombak),https://www.google.com/maps/place/V+Hotel+Sri+Gombak+%28Previously+My+Home+Hotel+Prima+Sri+Gombak%29/data=!4m10!3m9!1s0x31cc477b91fbbf6f:0xf95a106f465c6cd2!5m2!4m1!1i2!8m2!3d3.2366513!4d101.7003774!16s%2Fg%2F1tq6gl4r!19sChIJb7_7kXtHzDER0mxcRm8QWvk?authuser=0&hl=en&rclk=1,3.6,2-star hotel,3.2366513,101.7003774
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Seeds Hotel Setiawangsa Jelatek,https://www.google.com/maps/place/Seeds+Hotel+Setiawangsa+Jelatek/data=!4m10!3m9!1s0x31cc37913d8d5003:0xd677ba70f5347e36!5m2!4m1!1i2!8m2!3d3.1769816!4d101.7373252!16s%2Fg%2F11b6gny8gf!19sChIJA1CNPZE3zDERNn409XC6d9Y?authuser=0&hl=en&rclk=1,4.2,3-star hotel,3.1769816,101.7373252
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,ibis Styles Kuala Lumpur Sri Damansara,https://www.google.com/maps/place/ibis+Styles+Kuala+Lumpur+Sri+Damansara/data=!4m10!3m9!1s0x31cc45f85d215fb3:0xb7d416c442eb6cae!5m2!4m1!1i2!8m2!3d3.1978789!4d101.60764!16s%2Fg%2F11c1vlzsvn!19sChIJs18hXfhFzDERrmzrQsQW1Lc?authuser=0&hl=en&rclk=1,4.0,3-star hotel,3.1978789,101.60764
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Sovotel Boutique Hotel @ Bandar Menjalara,https://www.google.com/maps/place/Sovotel+Boutique+Hotel+@+Bandar+Menjalara/data=!4m10!3m9!1s0x31cc461cec700461:0xe7a2726688cf38ac!5m2!4m1!1i2!8m2!3d3.1950733!4d101.6289814!16s%2Fg%2F11btv674x6!19sChIJYQRw7BxGzDERrDjPiGZyouc?authuser=0&hl=en&rclk=1,2.6,2-star hotel,3.1950733,101.6289814
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Seko Suites by Aurelius,https://www.google.com/maps/place/Seko+Suites+by+Aurelius/data=!4m10!3m9!1s0x31cc493351fe1f4b:0xc8e2555dd2eccbc5!5m2!4m1!1i2!8m2!3d3.1667087!4d101.6993138!16s%2Fg%2F11yfmz6364!19sChIJSx_-UTNJzDERxcvs0l1V4sg?authuser=0&hl=en&rclk=1,4.8,Hostel,3.1667087,101.6993138
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,The Grand Campbell Hotel Kuala Lumpur,https://www.google.com/maps/place/The+Grand+Campbell+Hotel+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc482de1cb5c97:0xaad3569198c428c1!5m2!4m1!1i2!8m2!3d3.1567622!4d101.6967791!16s%2Fg%2F11cm_fj5qd!19sChIJl1zL4S1IzDERwSjEmJFW06o?authuser=0&hl=en&rclk=1,3.6,3-star hotel,3.1567622,101.6967791
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Tamu Hotel & Suites Kuala Lumpur,https://www.google.com/maps/place/Tamu+Hotel+%26+Suites+Kuala+Lumpur/data=!4m10!3m9!1s0x31cc48265e75984b:0x1311a56be2ca998!5m2!4m1!1i2!8m2!3d3.1633165!4d101.7027528!16s%2Fg%2F11fz4v7znf!19sChIJS5h1XiZIzDERmKksvlYaMQE?authuser=0&hl=en&rclk=1,4.3,4-star hotel,3.1633165,101.7027528
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Arenaa Star Hotel,https://www.google.com/maps/place/Arenaa+Star+Hotel/data=!4m10!3m9!1s0x31cc49d3a9316d93:0xb1dc33b6e2c9c713!5m2!4m1!1i2!8m2!3d3.1487059!4d101.6988423!16s%2Fg%2F12hmcfr6f!19sChIJk20xqdNJzDERE8fJ4rYz3LE?authuser=0&hl=en&rclk=1,3.3,3-star hotel,3.1487059,101.6988423
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Tune Hotel - Downtown KL,https://www.google.com/maps/place/Tune+Hotel+-+Downtown+KL/data=!4m10!3m9!1s0x31cc482feca75653:0x6427534e4ac78ac1!5m2!4m1!1i2!8m2!3d3.1573122!4d101.6956167!16s%2Fg%2F1trphqct!19sChIJU1an7C9IzDERwYrHSk5TJ2Q?authuser=0&hl=en&rclk=1,3.9,3-star hotel,3.1573122,101.6956167
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Avatarr Hotel,https://www.google.com/maps/place/Avatarr+Hotel/data=!4m10!3m9!1s0x31cc477b6e2faf6d:0xa34f3ebdddf76b20!5m2!4m1!1i2!8m2!3d3.2381797!4d101.7003773!16s%2Fg%2F11bbrj6ksn!19sChIJba8vbntHzDERIGv33b0-T6M?authuser=0&hl=en&rclk=1,3.8,2-star hotel,3.2381797,101.7003773
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,SMILE HOTEL DANAU KOTA,https://www.google.com/maps/place/SMILE+HOTEL+DANAU+KOTA/data=!4m10!3m9!1s0x31cc38122c77ad69:0xfc75388960758d88!5m2!4m1!1i2!8m2!3d3.2056576!4d101.7208716!16s%2Fg%2F1q6291hws!19sChIJaa13LBI4zDERiI11YIk4dfw?authuser=0&hl=en&rclk=1,4.3,3-star hotel,3.2056576,101.7208716
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,De Royal Hotel,https://www.google.com/maps/place/De+Royal+Hotel/data=!4m10!3m9!1s0x31cc3748588a9e17:0xf266c9bf143eb3a5!5m2!4m1!1i2!8m2!3d3.1575182!4d101.7525407!16s%2Fg%2F11ybyc1dp9!19sChIJF56KWEg3zDERpbM-FL_JZvI?authuser=0&hl=en&rclk=1,4.6,Hotel,3.1575182,101.7525407
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,S.Damansara Hotel,https://www.google.com/maps/place/S.Damansara+Hotel/data=!4m10!3m9!1s0x31cc45f854467e89:0xf4a780f5c317d860!5m2!4m1!1i2!8m2!3d3.1977508!4d101.6062772!16s%2Fg%2F11xjztnkq!19sChIJiX5GVPhFzDERYNgXw_WAp_Q?authuser=0&hl=en&rclk=1,3.7,3-star hotel,3.1977508,101.6062772
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Penthouse on 34,https://www.google.com/maps/place/Penthouse+on+34/data=!4m10!3m9!1s0x31cc483bab1896ed:0x8f3e7558f92e65e3!5m2!4m1!1i2!8m2!3d3.1646012!4d101.6927787!16s%2Fg%2F11l94vclbh!19sChIJ7ZYYqztIzDER42Uu-Vh1Po8?authuser=0&hl=en&rclk=1,3.7,Hostel,3.1646012,101.6927787
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Dē MOCCIS Boutique Hotel,https://www.google.com/maps/place/D%C4%93+MOCCIS+Boutique+Hotel/data=!4m10!3m9!1s0x31cc498eaf017b1d:0xbfd81af351c8f321!5m2!4m1!1i2!8m2!3d3.1743158!4d101.6901048!16s%2Fg%2F11pf96tcw3!19sChIJHXsBr45JzDERIfPIUfMa2L8?authuser=0&hl=en&rclk=1,4.7,2-star hotel,3.1743158,101.6901048
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,"Flamingo hotel by the lake, Kuala Lumpur","https://www.google.com/maps/place/Flamingo+hotel+by+the+lake,+Kuala+Lumpur/data=!4m10!3m9!1s0x31cdb320a2d1bdf3:0xdb4213af3f7a7a03!5m2!4m1!1i2!8m2!3d3.1622004!4d101.7511661!16s%2Fg%2F1tk_lsm2!19sChIJ873RoiCzzTERA3p6P68TQts?authuser=0&hl=en&rclk=1",3.6,3-star hotel,3.1622004,101.7511661
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,LAZDANA HOTEL KUALA LUMPUR,https://www.google.com/maps/place/LAZDANA+HOTEL+KUALA+LUMPUR/data=!4m10!3m9!1s0x31cc48235250edf7:0x39878944eee5510!5m2!4m1!1i2!8m2!3d3.1668585!4d101.6957337!16s%2Fg%2F11crzgdkr2!19sChIJ9-1QUiNIzDEREFXuTpR4mAM?authuser=0&hl=en&rclk=1,3.9,3-star hotel,3.1668585,101.6957337
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,de King Boutique Hotel KLCC,https://www.google.com/maps/place/de+King+Boutique+Hotel+KLCC/data=!4m10!3m9!1s0x31cc37d0f1d910a9:0xcfb3e0cd38815a09!5m2!4m1!1i2!8m2!3d3.1597494!4d101.7147024!16s%2Fg%2F11b61qnzpz!19sChIJqRDZ8dA3zDERCVqBOM3gs88?authuser=0&hl=en&rclk=1,4.1,3-star hotel,3.1597494,101.7147024
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Moon Night Hotel,https://www.google.com/maps/place/Moon+Night+Hotel/data=!4m10!3m9!1s0x31cc47712e98d52f:0x6eb26dde93007a!5m2!4m1!1i2!8m2!3d3.2357736!4d101.6858157!16s%2Fg%2F11y63w586x!19sChIJL9WYLnFHzDERegCT3m2ybgA?authuser=0&hl=en&rclk=1,5.0,Inn,3.2357736,101.6858157
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,The Ridge at KL East,https://www.google.com/maps/place/The+Ridge+at+KL+East/data=!4m10!3m9!1s0x31cc38609183fe17:0x285c6d4daa60eace!5m2!4m1!1i2!8m2!3d3.2251482!4d101.7306099!16s%2Fg%2F11byl2lyvd!19sChIJF_6DkWA4zDERzupgqk1tXCg?authuser=0&hl=en&rclk=1,4.4,Lodging,3.2251482,101.7306099
"hotel near Gombak, Selangor",hotel,Gombak,Selangor,Swing and Pillows @ Jalan R 1/4 (Rawang),https://www.google.com/maps/place/Swing+and+Pillows+@+Jalan+R+1%2F4+%28Rawang%29/data=!4m10!3m9!1s0x31cc43c8007e159d:0xdd5f45d3d98ab7c2!5m2!4m1!1i2!8m2!3d3.3086717!4d101.5617775!16s%2Fg%2F11w2fqnrlh!19sChIJnRV-AMhDzDERwreK2dNFX90?authuser=0&hl=en&rclk=1,4.8,Hotel,3.3086717,101.5617775
